Nombre d'essieux,ID de péage,Code de péage
8377,Fri Aug 20 14:10:37 2021,2837201
8378,Fri Aug 13 20:01:42 2021,2044018
8379,Wed Aug 18 12:23:45 2021,2112502
8380,Thu Aug 19 02:07:27 2021,8672956
8381,Sun Aug 22 06:14:57 2021,9552553
8382,Mon Aug  9 22:04:19 2021,4223646
8383,Sun Aug 15 07:26:30 2021,593264
8384,Fri Aug  6 05:41:12 2021,9835241
8385,Thu Jul 29 22:29:59 2021,7876529
8386,Thu Aug  5 11:43:00 2021,7544156
8387,Sat Aug 21 06:39:25 2021,2751912
8388,Fri Jul 30 01:28:40 2021,4637683
8389,Sun Aug  1 10:53:23 2021,2277951
8390,Thu Aug 12 10:39:56 2021,8170862
8391,Sun Aug  8 22:11:42 2021,9986753
8392,Mon Aug  2 12:02:32 2021,274814
8393,Fri Jul 30 15:37:47 2021,7303373
8394,Thu Jul 29 20:59:32 2021,7749481
8395,Wed Aug  4 01:26:43 2021,2387036
8396,Fri Aug 13 22:09:02 2021,6127462
8397,Tue Aug 17 01:10:27 2021,8231389
8398,Sat Aug 21 08:01:56 2021,6336470
8399,Sun Aug  8 03:17:48 2021,6250184
8400,Sun Aug  1 18:43:20 2021,401574
8401,Wed Aug 18 07:49:45 2021,6581814
8402,Sun Aug  8 06:00:04 2021,2154383
8403,Tue Aug 10 21:17:10 2021,5071918
8404,Sun Aug  1 21:35:29 2021,6400126
8405,Sun Aug  1 23:44:30 2021,7868537
8406,Sun Aug 22 17:07:08 2021,7372483
8407,Sat Aug 14 07:29:37 2021,5820590
8408,Thu Aug  5 06:27:01 2021,4185310
8409,Tue Aug 17 08:58:31 2021,5507905
8410,Fri Aug  6 23:20:56 2021,2356221
8411,Tue Aug  3 02:49:04 2021,3924783
8412,Sat Aug 21 13:16:17 2021,6833234
8413,Mon Aug  9 15:34:44 2021,230476
8414,Sat Jul 31 02:47:18 2021,4562644
8415,Wed Aug 11 11:26:50 2021,4063284
8416,Sat Jul 31 06:43:54 2021,8318845
8417,Sun Aug  1 07:30:31 2021,7797951
8418,Tue Aug  3 20:07:45 2021,2718597
8419,Sat Aug 14 12:51:12 2021,8986329
8420,Fri Jul 30 05:23:52 2021,9640321
8421,Thu Aug  5 16:17:12 2021,7963268
8422,Sat Jul 31 08:12:05 2021,8352111
8423,Sun Aug  8 13:26:16 2021,2219293
8424,Tue Aug 10 11:28:06 2021,8346782
8425,Sun Aug  8 06:39:31 2021,2225982
8426,Wed Aug 18 12:36:02 2021,9236522
8427,Sat Jul 31 06:28:16 2021,9191707
8428,Mon Aug  9 17:46:51 2021,4044411
8429,Sun Aug  8 20:58:07 2021,7605886
8430,Sat Aug 14 02:04:13 2021,6517851
8431,Mon Aug 16 18:00:32 2021,2389461
8432,Fri Jul 30 13:22:47 2021,1550317
8433,Tue Aug 10 22:15:49 2021,9849990
8434,Sat Aug 14 01:36:45 2021,4582806
8435,Thu Aug  5 21:18:35 2021,4135891
8436,Sat Aug 14 14:21:34 2021,2154997
8437,Mon Aug 16 17:58:21 2021,4960975
8438,Mon Aug 16 12:29:52 2021,230223
8439,Thu Aug 12 20:53:14 2021,9624930
8440,Sat Aug 14 22:44:10 2021,3538985
8441,Thu Aug 12 09:38:38 2021,950130
8442,Sun Aug 22 02:51:44 2021,1356196
8443,Sat Jul 31 05:42:50 2021,7376951
8444,Fri Aug 13 03:03:31 2021,6885677
8445,Sat Jul 31 18:53:25 2021,3142673
8446,Thu Aug 12 16:00:07 2021,2996023
8447,Thu Aug 19 04:06:00 2021,960832
8448,Sun Aug  8 16:47:19 2021,3151565
8449,Mon Aug 16 22:52:55 2021,296161
8450,Mon Aug 16 03:48:17 2021,4251894
8451,Tue Aug  3 16:28:18 2021,2357502
8452,Wed Aug 11 01:27:47 2021,6595185
8453,Fri Jul 30 17:55:47 2021,3137683
8454,Thu Aug 19 13:24:31 2021,7955597
8455,Mon Aug  9 05:23:30 2021,9649067
8456,Mon Aug  2 20:53:33 2021,9650170
8457,Thu Aug  5 04:56:56 2021,2210444
8458,Tue Aug 10 03:00:39 2021,871948
8459,Wed Aug 11 23:23:48 2021,3072600
8460,Thu Aug  5 21:08:04 2021,151206
8461,Wed Aug 18 09:01:23 2021,938735
8462,Fri Jul 30 14:33:19 2021,4054191
8463,Sat Aug 21 02:05:45 2021,7219687
8464,Sat Jul 31 11:20:58 2021,2607963
8465,Sun Aug  8 23:44:56 2021,2130560
8466,Mon Aug  9 04:25:10 2021,8329033
8467,Sun Aug  1 06:39:54 2021,1840148
8468,Thu Aug 12 03:34:15 2021,7399926
8469,Mon Aug 16 10:30:25 2021,7749812
8470,Sun Aug 22 04:41:42 2021,5006132
8471,Tue Aug 17 15:31:20 2021,8464535
8472,Mon Aug  9 07:25:16 2021,2610238
8473,Mon Aug  9 21:01:40 2021,6153649
8474,Tue Aug 17 11:21:08 2021,1543287
8475,Sun Aug  1 21:24:11 2021,2063253
8476,Sun Aug  1 10:44:59 2021,1061295
8477,Fri Aug  6 11:53:05 2021,2527358
8478,Sun Aug  8 15:44:34 2021,9185590
8479,Mon Aug  2 00:57:48 2021,9277316
8480,Mon Aug  2 20:24:02 2021,9142056
8481,Thu Aug  5 09:02:54 2021,2476630
8482,Tue Aug  3 16:40:29 2021,4799875
8483,Sun Aug  8 11:12:22 2021,5215838
8484,Sun Aug 15 17:16:12 2021,482573
8485,Fri Aug 20 23:07:15 2021,5941477
8486,Mon Aug  2 00:13:39 2021,8050522
8487,Wed Aug 18 18:55:16 2021,9769488
8488,Sat Jul 31 10:36:02 2021,9980303
8489,Fri Aug 13 22:41:17 2021,830236
8490,Wed Aug 11 05:40:52 2021,9411278
8491,Wed Aug 11 03:53:07 2021,4341836
8492,Sat Aug 14 20:25:15 2021,9581496
8493,Sun Aug  8 16:09:21 2021,4171166
8494,Mon Aug  9 21:05:12 2021,1025866
8495,Sun Aug  1 12:16:41 2021,3053925
8496,Tue Aug 10 17:18:12 2021,9071474
8497,Sun Aug  1 04:57:07 2021,8536396
8498,Thu Aug 12 15:06:22 2021,4424227
8499,Tue Aug 17 14:44:16 2021,1510463
8500,Thu Aug 19 02:02:43 2021,1597203
8501,Tue Aug 10 16:43:26 2021,8541712
8502,Sat Aug  7 02:02:08 2021,6461855
8503,Sun Aug  1 00:44:34 2021,8177959
8504,Fri Aug 20 11:09:54 2021,1540962
8505,Mon Aug  9 11:02:13 2021,4382548
8506,Sun Aug 22 13:13:15 2021,5705632
8507,Sun Aug  8 21:57:36 2021,343809
8508,Wed Aug 18 05:41:57 2021,4951088
8509,Wed Aug 18 03:14:03 2021,1608282
8510,Mon Aug 16 23:08:36 2021,223180
8511,Wed Aug 11 06:30:22 2021,5758325
8512,Mon Aug  9 03:12:59 2021,2909311
8513,Tue Aug 17 09:46:24 2021,8681880
8514,Fri Jul 30 13:59:28 2021,9188062
8515,Tue Aug 17 10:55:12 2021,9075719
8516,Thu Aug 12 21:50:29 2021,4650221
8517,Sun Aug 22 02:36:07 2021,9469552
8518,Fri Aug 13 12:29:13 2021,4182862
8519,Sun Aug  8 06:08:03 2021,9521366
8520,Thu Aug 12 03:41:49 2021,5779104
8521,Sun Aug  1 17:05:13 2021,7545697
8522,Tue Aug 17 00:42:27 2021,9872714
8523,Fri Aug 13 12:50:29 2021,7635215
8524,Sun Aug  8 18:55:48 2021,8673351
8525,Tue Aug 17 02:09:29 2021,1943194
8526,Fri Aug  6 16:15:55 2021,1516019
8527,Fri Jul 30 12:53:08 2021,9356107
8528,Mon Aug 16 17:28:10 2021,9166150
8529,Mon Aug  2 07:55:57 2021,8233790
8530,Mon Aug  2 22:59:06 2021,1546130
8531,Mon Aug  9 16:59:12 2021,9644904
8532,Fri Aug 13 02:41:15 2021,733962
8533,Wed Aug 18 11:55:11 2021,7437723
8534,Thu Aug  5 12:23:46 2021,6139856
8535,Mon Aug  9 11:27:44 2021,8354816
8536,Thu Aug 19 13:05:55 2021,3217203
8537,Mon Aug  2 14:30:59 2021,2587163
8538,Thu Aug 19 23:16:32 2021,8228837
8539,Sun Aug  1 23:00:02 2021,4082579
8540,Thu Aug 12 07:41:51 2021,5998048
8541,Sat Aug 14 03:12:25 2021,2575618
8542,Sun Aug  8 08:03:15 2021,7955318
8543,Thu Jul 29 13:30:47 2021,4716858
8544,Mon Aug 16 07:10:35 2021,5068531
8545,Sat Aug 21 06:59:57 2021,5412124
8546,Mon Aug 16 16:30:11 2021,1481380
8547,Sat Aug 21 04:18:29 2021,1958577
8548,Wed Aug  4 01:44:51 2021,6388344
8549,Tue Aug 10 10:01:09 2021,8882736
8550,Sun Aug 15 18:56:51 2021,6813790
8551,Mon Aug  2 23:10:09 2021,8187469
8552,Tue Aug 17 00:48:07 2021,2603976
8553,Wed Aug  4 21:26:40 2021,6370336
8554,Fri Aug 20 20:01:17 2021,2344517
8555,Sun Aug 22 11:24:54 2021,7016070
8556,Mon Aug  2 08:21:14 2021,6353620
8557,Mon Aug 16 07:58:53 2021,9181059
8558,Thu Aug  5 16:41:26 2021,6485957
8559,Mon Aug 16 07:31:21 2021,4203541
8560,Sun Aug 15 11:48:17 2021,8194871
8561,Wed Aug  4 20:48:33 2021,1405197
8562,Tue Aug 17 13:50:39 2021,9756792
8563,Wed Aug 18 01:08:20 2021,89608
8564,Tue Aug  3 23:41:16 2021,517758
8565,Mon Aug  9 06:25:55 2021,5739366
8566,Sat Aug 14 12:05:34 2021,2461595
8567,Sun Aug 15 13:32:24 2021,1358313
8568,Tue Aug 10 18:15:30 2021,3556803
8569,Sun Aug 22 06:32:55 2021,5740225
8570,Sat Jul 31 05:35:13 2021,4696898
8571,Fri Aug 13 02:12:39 2021,7090716
8572,Tue Aug  3 07:06:58 2021,7413479
8573,Sun Aug 22 14:02:33 2021,6998240
8574,Thu Aug  5 02:52:39 2021,8910631
8575,Sun Aug  1 06:32:09 2021,8877743
8576,Sun Aug  8 07:29:06 2021,7245885
8577,Fri Aug  6 19:40:18 2021,1333698
8578,Thu Aug  5 03:10:16 2021,7532593
8579,Wed Aug 18 05:10:26 2021,8459938
8580,Fri Aug  6 03:52:01 2021,5783272
8581,Fri Aug 13 23:13:37 2021,5261889
8582,Sat Aug 14 10:06:23 2021,695279
8583,Sat Aug 21 00:57:11 2021,2804715
8584,Mon Aug  9 10:57:02 2021,7858541
8585,Sun Aug 15 07:55:34 2021,529430
8586,Wed Aug  4 02:28:06 2021,8034133
8587,Sat Aug 14 12:42:07 2021,4738595
8588,Sat Aug 21 10:27:16 2021,326146
8589,Tue Aug  3 01:18:31 2021,7125521
8590,Fri Aug 13 18:49:41 2021,9735073
8591,Wed Aug 11 07:58:47 2021,2240976
8592,Thu Aug  5 13:51:01 2021,8389189
8593,Tue Aug  3 06:13:09 2021,2497392
8594,Fri Jul 30 18:19:03 2021,9217376
8595,Wed Aug  4 14:43:10 2021,5166854
8596,Thu Aug 12 00:27:31 2021,3589109
8597,Sun Aug 15 01:31:18 2021,2672490
8598,Tue Aug 17 01:34:21 2021,746416
8599,Thu Aug 19 14:20:58 2021,5118799
8600,Mon Aug  2 22:53:06 2021,4764871
8601,Mon Aug  2 23:02:31 2021,5184229
8602,Sun Aug 22 05:29:53 2021,375626
8603,Thu Jul 29 14:07:42 2021,8260595
8604,Fri Aug 13 13:24:05 2021,1320317
8605,Thu Aug 12 05:47:32 2021,7799178
8606,Thu Aug  5 00:15:25 2021,1941060
8607,Fri Aug  6 18:15:12 2021,1375608
8608,Fri Aug 20 10:41:07 2021,5248927
8609,Sun Aug  1 10:16:15 2021,8522490
8610,Fri Aug 13 18:27:51 2021,8149164
8611,Thu Jul 29 23:56:37 2021,6810506
8612,Sun Aug 22 11:34:44 2021,8572774
8613,Sat Jul 31 20:20:29 2021,6909466
8614,Tue Aug 10 21:19:55 2021,394608
8615,Fri Aug 13 15:43:02 2021,3681495
8616,Tue Aug 10 22:17:17 2021,1166100
8617,Sun Aug  1 08:40:13 2021,305185
8618,Fri Jul 30 00:11:57 2021,9253449
8619,Fri Aug 13 00:08:12 2021,9043086
8620,Mon Aug 16 03:05:09 2021,3856647
8621,Wed Aug 18 02:07:34 2021,9720589
8622,Fri Jul 30 23:53:23 2021,3121390
8623,Sat Jul 31 12:47:00 2021,7712166
8624,Wed Aug  4 14:52:45 2021,9406695
8625,Fri Aug  6 12:47:56 2021,8509476
8626,Wed Aug 11 07:23:34 2021,2834435
8627,Fri Aug 20 08:53:25 2021,3833539
8628,Mon Aug 16 22:34:15 2021,5927895
8629,Fri Jul 30 22:55:30 2021,7756946
8630,Wed Aug 11 21:31:35 2021,9820140
8631,Thu Aug  5 18:01:55 2021,4600511
8632,Fri Aug 13 23:00:52 2021,6211488
8633,Mon Aug  9 06:19:05 2021,1233609
8634,Mon Aug 16 16:53:48 2021,17385
8635,Mon Aug  9 23:31:24 2021,2558367
8636,Fri Aug  6 21:47:37 2021,5120922
8637,Thu Jul 29 14:44:17 2021,4029806
8638,Tue Aug 17 19:32:21 2021,8053594
8639,Sat Aug 14 19:46:26 2021,1907405
8640,Wed Aug  4 23:25:09 2021,8474334
8641,Mon Aug  9 12:36:50 2021,7756365
8642,Tue Aug 10 00:09:14 2021,2170087
8643,Sat Jul 31 01:16:21 2021,1970134
8644,Mon Aug  2 16:37:54 2021,6985399
8645,Fri Jul 30 18:00:43 2021,13127
8646,Wed Aug  4 22:15:47 2021,5008713
8647,Sat Aug 21 17:56:11 2021,7671827
8648,Mon Aug  2 22:39:10 2021,8843086
8649,Thu Aug 12 09:24:56 2021,423018
8650,Mon Aug 16 16:59:23 2021,7982360
8651,Thu Aug 12 22:51:32 2021,9216382
8652,Sun Aug 15 05:55:33 2021,5387350
8653,Thu Aug 12 12:06:58 2021,3460140
8654,Mon Aug  9 01:45:08 2021,7545538
8655,Sat Aug 14 12:39:12 2021,9865617
8656,Tue Aug  3 02:47:38 2021,6158234
8657,Sat Aug 14 19:23:47 2021,5793391
8658,Sat Aug 21 16:56:28 2021,3528420
8659,Sat Aug 21 22:23:18 2021,7459428
8660,Fri Aug 20 03:31:40 2021,2966968
8661,Mon Aug  2 00:55:20 2021,6451318
8662,Tue Aug 10 13:54:35 2021,9437553
8663,Sat Aug 14 07:53:07 2021,1338646
8664,Wed Aug 11 04:08:24 2021,4637408
8665,Mon Aug  2 01:16:22 2021,1534601
8666,Thu Aug 19 09:13:33 2021,6054269
8667,Sun Aug 15 04:32:50 2021,1431280
8668,Sun Aug  8 04:34:47 2021,159511
8669,Wed Aug  4 01:34:29 2021,8623013
8670,Wed Aug 18 14:15:24 2021,7113925
8671,Tue Aug  3 00:39:08 2021,2206412
8672,Fri Aug  6 14:01:24 2021,4902687
8673,Sun Aug 22 02:04:23 2021,6851901
8674,Fri Aug 20 22:55:01 2021,2453425
8675,Fri Jul 30 09:29:25 2021,5947523
8676,Sat Jul 31 06:31:32 2021,9479749
8677,Sat Aug  7 01:12:38 2021,1609663
8678,Mon Aug 16 22:48:53 2021,7265598
8679,Sat Aug 21 03:07:56 2021,4411428
8680,Mon Aug 16 13:23:01 2021,1593728
8681,Sat Aug 14 18:26:02 2021,19770
8682,Thu Aug 12 02:47:56 2021,32003
8683,Sun Aug  8 03:07:03 2021,9117175
8684,Wed Aug 11 16:54:47 2021,8904423
8685,Wed Aug 11 08:46:59 2021,4768419
8686,Thu Aug 19 23:04:26 2021,199372
8687,Fri Aug 20 22:57:13 2021,9594606
8688,Tue Aug 17 19:55:25 2021,6305754
8689,Mon Aug  2 19:20:15 2021,3534375
8690,Sun Aug 22 04:26:34 2021,5352839
8691,Sat Aug 21 21:13:10 2021,3900305
8692,Mon Aug  2 11:17:17 2021,4612923
8693,Wed Aug 11 22:30:18 2021,4173084
8694,Fri Jul 30 16:33:57 2021,9713672
8695,Tue Aug  3 03:57:44 2021,7363966
8696,Wed Aug 11 06:16:31 2021,5113640
8697,Sun Aug  1 14:02:15 2021,4171183
8698,Fri Aug 13 02:10:58 2021,4022812
8699,Sun Aug  8 02:36:45 2021,1930581
8700,Wed Aug 18 15:31:31 2021,4788719
8701,Sun Aug  1 01:28:00 2021,7664307
8702,Thu Aug 12 08:00:49 2021,6505247
8703,Sat Aug  7 23:04:59 2021,316405
8704,Tue Aug 17 21:24:03 2021,9101421
8705,Fri Jul 30 19:30:27 2021,1108758
8706,Mon Aug  9 08:26:04 2021,447165
8707,Sat Jul 31 08:09:55 2021,9924825
8708,Sat Aug  7 20:30:21 2021,6384575
8709,Sun Aug  1 02:38:34 2021,2554818
8710,Mon Aug  9 14:03:29 2021,6031441
8711,Sun Aug  1 22:53:16 2021,2826580
8712,Mon Aug 16 14:01:30 2021,9155404
8713,Thu Aug 19 04:11:34 2021,2149612
8714,Sun Aug  1 23:48:30 2021,7490652
8715,Wed Aug  4 09:25:14 2021,3245550
8716,Tue Aug 17 15:37:07 2021,7912981
8717,Mon Aug 16 00:38:44 2021,3178983
8718,Sun Aug 15 22:44:38 2021,1551388
8719,Mon Aug  2 09:51:03 2021,9480798
8720,Sun Aug 22 14:49:54 2021,3226225
8721,Sun Aug 22 03:21:17 2021,804411
8722,Wed Aug 18 08:18:57 2021,401598
8723,Fri Aug 13 21:06:04 2021,1637233
8724,Thu Aug 19 00:47:53 2021,8624755
8725,Sat Aug 21 10:56:54 2021,2993665
8726,Sun Aug 22 00:53:14 2021,4645559
8727,Fri Aug  6 10:15:13 2021,4655658
8728,Mon Aug  9 10:29:17 2021,835986
8729,Sat Aug  7 07:08:03 2021,1536175
8730,Tue Aug 17 18:36:13 2021,9962483
8731,Sat Aug  7 14:37:20 2021,3568115
8732,Sat Aug 14 07:01:31 2021,4304471
8733,Thu Jul 29 14:42:58 2021,9001622
8734,Sat Aug 21 05:19:52 2021,7534817
8735,Thu Jul 29 12:27:49 2021,4490564
8736,Thu Jul 29 20:44:03 2021,8887618
8737,Sun Aug 22 10:37:51 2021,1097839
8738,Sat Jul 31 21:42:16 2021,6349665
8739,Mon Aug  9 02:50:04 2021,9965775
8740,Mon Aug 16 05:49:59 2021,7609885
8741,Wed Aug  4 12:58:19 2021,782070
8742,Thu Jul 29 15:13:13 2021,4048467
8743,Wed Aug  4 15:50:23 2021,6847908
8744,Thu Aug 12 12:27:26 2021,6299916
8745,Sun Aug  1 09:13:01 2021,8950782
8746,Tue Aug 17 05:00:21 2021,4857168
8747,Fri Jul 30 16:02:21 2021,6653387
8748,Mon Aug  9 09:31:50 2021,960165
8749,Thu Aug  5 02:40:54 2021,6060231
8750,Thu Aug  5 09:20:58 2021,8204287
8751,Wed Aug 11 14:11:34 2021,2584715
8752,Sat Aug 21 19:04:51 2021,5485409
8753,Fri Aug  6 00:32:53 2021,4366609
8754,Wed Aug 11 15:55:23 2021,7160715
8755,Thu Jul 29 22:15:58 2021,6457771
8756,Tue Aug 10 12:55:37 2021,2990790
8757,Sun Aug 22 01:10:16 2021,2891827
8758,Sat Jul 31 16:56:47 2021,2102039
8759,Wed Aug 18 02:49:23 2021,2880908
8760,Mon Aug  2 15:00:15 2021,8956647
8761,Sun Aug 15 14:20:40 2021,698098
8762,Fri Aug 13 23:46:12 2021,6991614
8763,Fri Jul 30 10:14:02 2021,9989311
8764,Fri Aug 20 22:39:58 2021,5722696
8765,Mon Aug 16 15:06:50 2021,3104338
8766,Mon Aug 16 16:09:20 2021,6815680
8767,Fri Aug 20 03:39:06 2021,5990468
8768,Fri Aug 20 17:22:21 2021,4460015
8769,Wed Aug  4 06:13:59 2021,1674939
8770,Thu Aug 19 11:18:43 2021,2717588
8771,Fri Aug  6 15:54:55 2021,8904811
8772,Mon Aug 16 00:29:55 2021,6053471
8773,Tue Aug 10 14:33:15 2021,9588212
8774,Fri Aug  6 18:59:22 2021,6213453
8775,Sun Aug 15 11:18:32 2021,2109446
8776,Mon Aug  2 02:49:33 2021,2657742
8777,Sun Aug 15 22:41:29 2021,2661879
8778,Thu Aug  5 14:25:09 2021,6766008
8779,Sun Aug  8 22:29:13 2021,7399346
8780,Fri Aug  6 16:39:21 2021,6028388
8781,Mon Aug  9 22:56:18 2021,8465035
8782,Fri Jul 30 21:57:53 2021,5684887
8783,Mon Aug  2 01:00:50 2021,5502304
8784,Sat Aug 14 09:05:45 2021,823064
8785,Tue Aug 10 16:07:22 2021,6172774
8786,Fri Aug 13 06:36:53 2021,722796
8787,Sat Aug 21 05:17:38 2021,9578106
8788,Tue Aug 10 20:01:04 2021,3551078
8789,Wed Aug 11 21:24:52 2021,560353
8790,Mon Aug 16 21:32:10 2021,3864651
8791,Fri Aug 20 06:24:35 2021,2377193
8792,Tue Aug 17 15:11:20 2021,6489840
8793,Mon Aug  2 09:44:17 2021,415453
8794,Mon Aug 16 02:07:29 2021,235190
8795,Mon Aug  2 02:14:43 2021,8065696
8796,Tue Aug 17 15:52:09 2021,2304588
8797,Thu Jul 29 16:54:50 2021,8223239
8798,Tue Aug  3 12:32:49 2021,8157266
8799,Mon Aug  2 04:09:59 2021,5424134
8800,Wed Aug 11 00:13:34 2021,3260835
8801,Fri Aug 13 06:06:42 2021,4380778
8802,Sun Aug  8 05:27:17 2021,4449572
8803,Tue Aug 17 19:16:30 2021,8170021
8804,Mon Aug  2 07:30:22 2021,5923005
8805,Fri Aug  6 04:14:11 2021,9564664
8806,Sun Aug  1 04:49:08 2021,5306558
8807,Sat Aug  7 04:54:11 2021,5927132
8808,Tue Aug 17 18:05:21 2021,2802127
8809,Sun Aug 15 12:08:06 2021,4783933
8810,Sun Aug 22 06:22:58 2021,9137489
8811,Thu Aug  5 23:59:16 2021,1613297
8812,Thu Aug 12 04:02:05 2021,2357596
8813,Mon Aug  2 13:47:41 2021,6279924
8814,Sat Jul 31 18:45:02 2021,8741918
8815,Sat Aug 14 00:00:24 2021,2786605
8816,Wed Aug 18 15:28:19 2021,7577072
8817,Thu Jul 29 21:40:06 2021,4865284
8818,Mon Aug 16 05:07:46 2021,9209523
8819,Mon Aug  9 08:06:29 2021,8230025
8820,Sun Aug 22 14:53:02 2021,488471
8821,Sat Aug  7 14:03:57 2021,2612620
8822,Fri Aug 13 07:55:25 2021,7013203
8823,Mon Aug  9 01:38:53 2021,5321997
8824,Tue Aug  3 06:32:41 2021,8119427
8825,Thu Aug 12 16:08:33 2021,6699026
8826,Fri Jul 30 18:52:08 2021,7831774
8827,Sat Aug 21 23:47:45 2021,7036293
8828,Wed Aug 18 08:57:20 2021,6118661
8829,Tue Aug 10 18:37:38 2021,2577930
8830,Fri Aug  6 03:01:13 2021,4895274
8831,Wed Aug  4 06:26:47 2021,2204759
8832,Sun Aug 22 18:05:14 2021,8823761
8833,Sun Aug  1 05:51:32 2021,3438676
8834,Sun Aug 22 12:21:22 2021,4645548
8835,Mon Aug  9 21:11:55 2021,6109554
8836,Fri Jul 30 08:43:16 2021,5592313
8837,Sat Aug  7 08:27:51 2021,797517
8838,Tue Aug  3 08:49:58 2021,6902269
8839,Sun Aug  1 05:15:33 2021,8679359
8840,Thu Jul 29 15:50:00 2021,9536087
8841,Sat Aug 14 00:47:37 2021,7140344
8842,Fri Jul 30 00:57:41 2021,4773565
8843,Thu Aug  5 03:35:26 2021,1615088
8844,Sun Aug  8 22:36:38 2021,3248393
8845,Wed Aug 18 12:38:16 2021,7100506
8846,Thu Aug  5 06:12:48 2021,3093076
8847,Tue Aug  3 16:47:55 2021,9361137
8848,Mon Aug  2 04:56:08 2021,9873316
8849,Thu Aug 12 13:56:54 2021,1523642
8850,Fri Aug 13 10:46:28 2021,3724430
8851,Fri Jul 30 11:13:20 2021,1595172
8852,Sun Aug 15 11:19:54 2021,4906038
8853,Tue Aug 10 08:59:27 2021,9530390
8854,Tue Aug 10 16:21:16 2021,413217
8855,Thu Aug 19 15:51:00 2021,9320395
8856,Sat Jul 31 10:22:57 2021,6423981
8857,Sat Aug 21 10:15:55 2021,4724252
8858,Tue Aug 17 17:36:06 2021,7725321
8859,Fri Aug 20 14:12:06 2021,3910083
8860,Fri Aug 20 07:38:54 2021,4578030
8861,Fri Aug 13 04:43:22 2021,5528034
8862,Tue Aug 10 12:16:02 2021,2488403
8863,Wed Aug 11 01:59:05 2021,6905731
8864,Fri Aug 13 15:23:14 2021,1429727
8865,Mon Aug  9 02:02:30 2021,5449713
8866,Fri Jul 30 06:02:24 2021,2231846
8867,Sun Aug 15 05:43:56 2021,8397013
8868,Tue Aug  3 05:55:40 2021,6419884
8869,Wed Aug 11 02:47:56 2021,2668801
8870,Sun Aug  1 00:11:24 2021,6453726
8871,Wed Aug  4 10:34:58 2021,3906554
8872,Sat Aug 21 12:52:10 2021,7577249
8873,Sat Jul 31 21:10:34 2021,2582272
8874,Sun Aug  1 18:38:32 2021,3947903
8875,Tue Aug 10 09:54:20 2021,863123
8876,Wed Aug  4 01:53:13 2021,60271
8877,Mon Aug 16 22:44:13 2021,1291788
8878,Thu Aug 12 04:33:53 2021,7756178
8879,Thu Aug 19 06:31:25 2021,3000212
8880,Sat Aug  7 13:41:59 2021,125351
8881,Thu Aug  5 16:42:07 2021,4856689
8882,Mon Aug  2 09:15:16 2021,9462266
8883,Fri Jul 30 12:19:59 2021,9560595
8884,Tue Aug  3 21:22:32 2021,2987435
8885,Thu Aug 12 10:50:05 2021,6340891
8886,Sun Aug  8 01:07:59 2021,1286742
8887,Sun Aug 15 10:17:37 2021,9539930
8888,Wed Aug 11 04:32:48 2021,4873235
8889,Thu Aug 19 09:41:26 2021,8409197
8890,Thu Aug 12 21:21:59 2021,5320988
8891,Sat Aug  7 17:34:11 2021,908405
8892,Fri Jul 30 08:17:33 2021,4169052
8893,Fri Aug  6 11:17:06 2021,3459114
8894,Tue Aug  3 04:21:59 2021,1337726
8895,Fri Jul 30 06:22:13 2021,7615695
8896,Mon Aug  9 23:55:24 2021,8237812
8897,Sat Aug  7 19:29:55 2021,9668474
8898,Mon Aug  2 07:12:35 2021,5062028
8899,Sun Aug  1 13:06:40 2021,3347618
8900,Thu Aug  5 17:26:18 2021,7008963
8901,Mon Aug 16 04:47:45 2021,4528780
8902,Wed Aug 11 22:07:29 2021,9683525
8903,Sun Aug  8 21:29:09 2021,8586002
8904,Thu Jul 29 12:37:43 2021,3011625
8905,Tue Aug 10 17:28:12 2021,599917
8906,Thu Aug 12 07:09:03 2021,1164184
8907,Fri Jul 30 06:24:33 2021,5057604
8908,Mon Aug 16 11:26:05 2021,2167812
8909,Mon Aug 16 01:21:17 2021,2725774
8910,Sun Aug  1 08:29:23 2021,8412229
8911,Fri Aug 20 18:26:44 2021,1001727
8912,Wed Aug 18 04:16:00 2021,4529136
8913,Tue Aug 17 22:51:28 2021,9544757
8914,Mon Aug  9 05:13:41 2021,8933341
8915,Thu Aug  5 12:35:37 2021,5116067
8916,Wed Aug  4 05:40:18 2021,9558728
8917,Mon Aug  2 09:39:37 2021,1328045
8918,Mon Aug  2 22:42:05 2021,5065267
8919,Mon Aug  2 13:44:38 2021,7713955
8920,Wed Aug 11 17:14:24 2021,1697477
8921,Sun Aug 15 12:41:34 2021,4615223
8922,Wed Aug 18 11:12:53 2021,4240599
8923,Sat Aug  7 01:50:21 2021,4847593
8924,Sat Aug 14 18:23:28 2021,9849271
8925,Sun Aug 22 04:42:45 2021,8815758
8926,Wed Aug 11 01:43:28 2021,1514401
8927,Mon Aug 16 23:57:42 2021,8747304
8928,Sat Aug 14 09:54:49 2021,6782114
8929,Sun Aug 15 20:00:09 2021,1408902
8930,Sun Aug  1 18:52:35 2021,3485637
8931,Sat Aug 21 02:39:37 2021,925055
8932,Sun Aug 22 08:03:27 2021,5577792
8933,Thu Aug 19 06:27:08 2021,1206278
8934,Wed Aug 18 19:02:15 2021,6850011
8935,Sat Jul 31 06:31:52 2021,8615614
8936,Tue Aug 17 04:23:47 2021,5379073
8937,Sun Aug  8 20:48:03 2021,2607070
